YEAR,LATITUDE,LONGITUDE,COUNTRY
-1,26.5041,107.1732,China
2014,26.3078,107.3299,China
-1,27.2221,104.6008,China
2014,26.9846,104.7784,China
2021,27.2612,104.5286,China
2011,26.8733,104.6958,China
2011,26.8733,104.6639,China
2020,27.1332,104.7306,China
2013,27.0072,104.723,China
2014,27.0162,104.4389,China
2020,27.1332,104.7306,China
2014,27.0001,107.0001,China
2014,26.375,106.4417,China
2013,26.0837,106.9729,China
2020,26.5901,108.5065,China
2018,26.481,108.6558,China
-1,26.5201,108.9895,China
2015,26.4926,108.8714,China
-1,27.7073,105.952,China
2018,27.0001,107.0001,China
2021,26.3811,108.075,China
2018,26.3611,108.8561,China
2020,26.1722,109.3266,China
2019,26.0915,108.7682,China
-1,26.3217,109.257,China
2020,26.3217,109.257,China
2014,26.4284,108.7858,China
-1,26.2099,105.4695,China
2013,26.3947,106.9622,China
2018,26.558,106.9917,China
2015,26.4328,107.0364,China
2014,26.3576,106.9289,China
2013,26.3826,106.9153,China
2015,26.5562,107.0138,China
2013,26.3278,106.8971,China
2013,26.3346,106.9229,China
2014,26.4717,107.3023,China
2019,26.9571,105.1077,China
-1,26.5585,105.2542,China
-1,26.8036,105.1251,China
2019,26.849,105.252,China
-1,26.694,105.232,China
-1,26.8042,105.1248,China
2020,27.0001,107.0001,China
2015,25.5975,104.7004,China
2015,26.9262,104.8643,China
2015,25.6849,104.5368,China
2015,25.8045,104.4152,China
2015,25.7169,104.3877,China
2015,25.666,104.369,China
2017,26.0756,104.6153,China
2011,26.2333,104.5917,China
2013,27.0001,107.0001,China
-1,25.9437,106.9458,China
2023,25.9515,107.1876,China
2015,25.7393,104.955,China
-1,26.4637,105.8642,China
2015,27.0001,107.0001,China
2024,27.2655,106.2007,China
2024,27.1717,106.1365,China
2016,25.6989,105.1992,China
2022,26.647,106.2626,China
2016,25.6361,108.1484,China
-1,25.8017,107.8764,China
-1,25.6529,107.9394,China
-1,27.6639,108.3451,China
-1,27.4039,107.9949,China
2016,27.0001,107.0001,China
2023,27.5219,108.1369,China
-1,27.5213,108.3411,China
-1,27.5275,107.9538,China
2016,26.4073,104.7218,China
-1,26.506,104.8855,China
-1,26.5505,104.9617,China
-1,26.3045,104.8735,China
2024,27.7126,108.4296,China
-1,28.1045,109.2794,China
-1,27.901,108.9928,China
2020,28.2231,109.3383,China
-1,28.3333,108.7041,China
-1,28.0768,107.0459,China
-1,28.1839,107.4716,China
2017,26.5871,107.9787,China
2013,26.5871,107.9787,China
2015,28.5378,106.9511,China
2020,27.0001,107.0001,China
2020,27.0001,107.0001,China
2021,28.4131,106.9032,China
2024,28.1416,106.8538,China
2024,28.2293,106.8103,China
2023,28.0996,106.9204,China
-1,28.0996,106.9204,China
-1,25.4841,106.0681,China
-1,25.2797,105.9608,China
-1,25.3235,105.9915,China
2024,25.323,105.9911,China
2023,25.2356,106.1038,China
-1,27.5446,109.0637,China
2015,26.9433,103.845,China
2015,28.9478,103.8619,China
2018,26.9705,104.0082,China
2012,26.787,104.071,China
2015,26.7173,103.8037,China
2016,26.7363,104.5701,China
2013,27.134,105.9682,China
2015,26.7203,103.805,China
2011,26.7197,104.0721,China
2013,27.1068,105.9207,China
-1,26.8494,104.2747,China
2015,26.6812,104.6556,China
2013,26.9458,104.4636,China
2013,26.894,104.4614,China
2014,26.9772,104.4206,China
2014,26.8872,104.4967,China
2012,26.8826,104.3077,China
2019,26.9083,103.9536,China
2011,26.8643,104.0721,China
2016,27.0776,104.122,China
2019,27.0789,104.1143,China
2014,27.1278,104.0875,China
2015,27.1852,104.1001,China
2020,27.0001,107.0001,China
2023,26.7477,104.2601,China
2015,26.704,104.6234,China
2016,26.9856,107.4883,China
-1,27.0271,107.2853,China
-1,28.687,107.7444,China
2019,27.1154,106.7877,China
2022,25.5607,105.1986,China
2020,26.257,107.518,China
2020,26.257,107.518,China
2022,25.0127,104.7585,China
2020,27.1426,104.0202,China
-1,28.3049,108.4942,China
2024,28.4553,108.6028,China
-1,28.2353,108.57,China
-1,25.4198,105.7745,China
-1,25.3895,105.6568,China
-1,28.2745,107.6055,China
-1,28.4293,107.6036,China
-1,28.4293,107.6036,China
-1,25.8746,105.9336,China
2021,25.9558,105.9652,China
2021,26.0753,105.7543,China
2015,26.3501,105.3333,China
-1,26.6624,105.7691,China
-1,26.6624,105.7691,China
2014,26.6576,105.4772,China
-1,26.6624,105.7691,China
-1,26.6926,105.6467,China
2017,26.6501,105.6001,China
-1,26.6624,105.7691,China
2023,25.9533,106.093,China
2015,27.5808,106.3137,China
2015,27.9753,106.7516,China
2024,19.9658,109.5379,China
-1,19.9651,109.4201,China
2025,19.5209,109.5808,China
2026,18.7667,108.3667,China
-1,20.101,109.143,China
2009,19.525,109.3501,China
2011,19.6289,109.2633,China
-1,18.8547,108.6278,China
2010,18.8319,108.6369,China
2010,19.2186,108.6582,China
-1,20.0104,109.6229,China
2025,18.7607,110.6012,China
2027,18.7392,110.5789,China
2009,20.0794,110.7147,China
2019,37.5092,114.7014,China
2019,37.4524,114.669,China
-1,38.3084,117.4933,China
2018,39.5033,119.062,China
-1,38.3803,116.5549,China
2019,39.0001,116.0001,China
2022,38.1646,117.0779,China
-1,37.8439,116.7784,China
-1,37.8872,116.5495,China
2019,39.0001,116.0001,China
2020,38.2294,117.7704,China
-1,39.5319,119.1604,China
-1,39.5164,119.0408,China
2011,41.2838,115.7901,China
2014,41.2917,115.8667,China
2022,40.9333,115.5625,China
2011,41.3101,115.6267,China
2012,41.325,115.688,China
2022,40.933,115.563,China
-1,40.9109,115.8302,China
-1,40.9216,115.8279,China
2012,40.989,115.4793,China
2011,40.5742,115.2801,China
2022,40.8814,116.0921,China
2020,41.2471,115.1429,China
2008,41.2137,115.4232,China
2009,41.1897,115.3292,China
2012,40.8814,116.0921,China
2016,41.1333,115.2083,China
2010,40.8299,115.3625,China
2014,40.8689,115.3994,China
-1,38.8028,116.6732,China
-1,36.2173,115.2273,China
2020,34.0001,114.001,China
2023,39.14,118.7562,China
2020,41.4006,114.1408,China
2020,41.658,114.6306,China
-1,38.4689,115.2078,China
-1,37.9605,116.678,China
-1,36.5507,114.672,China
2013,39.2233,118.0433,China
-1,41.3362,117.0027,China
-1,41.7558,116.1534,China
2011,41.4744,116.1817,China
2014,41.4695,116.1146,China
2018,41.4574,116.6817,China
2011,41.6183,116.2606,China
2022,40.6943,117.1851,China
2020,40.6943,117.1851,China
2020,40.8803,118.2115,China
2020,41.7978,116.3291,China
2019,41.7901,116.4198,China
2020,41.8783,116.5508,China
2018,41.8188,116.3299,China
2011,41.4417,116.0917,China
2014,41.4345,116.116,China
2018,41.6156,116.2888,China
2016,41.7654,116.3697,China
2017,41.5928,116.3078,China
2019,40.6943,117.1851,China
2016,41.7958,116.2875,China
2022,41.8811,116.553,China
2012,41.8296,116.3172,China
-1,41.5775,116.0138,China
-1,41.264,116.6071,China
2019,39.0001,116.0001,China
2019,39.0001,116.0001,China
-1,37.919,116.4044,China
-1,38.7239,115.8067,China
-1,37.1962,115.2147,China
2018,39.0001,116.0001,China
2020,37.4375,115.9113,China
2020,37.1747,115.8776,China
2005,41.1833,114.2501,China
2020,38.4937,110.3584,China
2007,41.5933,115.7532,China
2009,41.5933,115.7532,China
2024,41.5434,115.3194,China
2011,41.5392,115.5719,China
2012,41.5028,115.6642,China
2012,41.5329,115.6786,China
-1,41.577,115.4123,China
2014,41.298,115.943,China
2010,41.4415,115.5252,China
2022,41.7346,115.5408,China
2014,41.4996,115.3425,China
2011,41.2871,115.8697,China
-1,41.5434,115.3194,China
2022,41.4889,114.8856,China
2022,41.6981,115.4192,China
2013,41.3583,115.825,China
2012,41.342,115.865,China
2015,41.7162,115.9115,China
2020,40.8814,116.0921,China
-1,41.4601,115.9296,China
2021,40.8814,116.0921,China
2016,40.8814,116.0921,China
2014,41.461,115.8501,China
2020,40.8814,116.0921,China
2012,41.502,115.795,China
2008,38.2242,117.7575,China
-1,38.0905,117.5894,China
2019,38.2308,117.5857,China
2017,36.869,115.3026,China
-1,36.8362,114.732,China
-1,38.4281,116.3923,China
2012,42.0556,114.8036,China
2016,42.0556,114.8036,China
-1,40.6833,114.3833,China
-1,40.4292,114.3797,China
-1,40.4793,115.5612,China
-1,40.3901,115.595,China
2020,40.2873,115.543,China
-1,40.4172,115.5179,China
-1,40.302,115.8214,China
2014,40.3983,115.5914,China
2015,40.3838,115.639,China
2009,38.5344,117.3208,China
2010,38.5344,117.3208,China
-1,38.3084,117.4933,China
2017,39.0001,116.0001,China
2017,38.2333,117.4833,China
2017,38.3521,117.271,China
2015,38.6191,117.5699,China
2018,39.0001,116.0001,China
2018,38.535,117.391,China
2016,38.5684,117.1743,China
-1,37.6982,116.3837,China
2019,37.7007,116.3708,China
-1,38.1809,114.065,China
-1,38.0865,115.0685,China
-1,37.8271,115.0983,China
-1,37.3461,115.1374,China
2020,39.0001,116.0001,China
2020,39.0001,116.0001,China
2023,41.9301,114.7536,China
2023,41.8472,114.5923,China
2023,41.6374,114.5732,China
2023,41.497,114.6082,China
2023,42.0725,114.5659,China
2023,41.9301,114.7533,China
2023,41.937,114.5069,China
2013,41.6192,114.8424,China
2021,40.8814,116.0921,China
-1,41.4972,114.6091,China
2017,41.9892,114.5709,China
2017,41.775,114.5583,China
2021,40.8814,116.0921,China
2012,41.8143,114.3747,China
2014,41.8143,114.3092,China
2018,41.6702,114.6858,China
2012,42.0667,114.4917,China
2021,41.6386,114.5648,China
2020,40.8814,116.0921,China
2021,41.5112,114.4709,China
2012,42.0167,114.4917,China
2009,41.8993,114.4965,China
2020,40.8814,116.0921,China
2017,41.9892,114.5709,China
2012,41.9656,114.7732,China
2018,44.9867,114.7806,China
2012,41.9867,114.7806,China
2020,41.9835,114.8226,China
2006,41.8501,114.467,China
2020,41.8565,114.3489,China
2017,42.0721,114.6334,China
2019,41.7794,114.2932,China
2016,41.4583,114.1917,China
2016,41.7978,114.7242,China
2019,41.674,114.8149,China
2020,41.5917,114.2917,China
2019,40.8814,116.0921,China
2020,41.7856,114.3801,China
-1,42.0739,114.5744,China
2012,42.0667,114.5167,China
2020,40.8814,116.0921,China
-1,39.4134,114.6793,China
-1,39.3415,114.6346,China
-1,39.1403,114.786,China
2013,39.6222,114.955,China
2012,39.3424,114.3988,China
2020,39.5435,114.5636,China
2020,39.8501,117.0489,China
2011,39.2494,118.8306,China
2008,39.3592,119.1736,China
-1,37.5145,114.4866,China
-1,37.4535,114.5177,China
2020,39.0001,116.0001,China
2018,39.0001,116.0001,China
2021,36.3348,114.6191,China
-1,38.501,115.5956,China
-1,41.6623,117.222,China
-1,40.1094,118.9331,China
-1,39.7611,118.9226,China
-1,39.9496,118.9858,China
2019,39.0001,116.0001,China
-1,37.1717,115.6867,China
-1,39.7466,119.3517,China
-1,37.7146,115.1571,China
-1,41.0353,118.4748,China
-1,37.0111,115.772,China
-1,40.414,119.2178,China
-1,40.3332,119.4071,China
-1,40.4804,119.1934,China
-1,39.7445,118.809,China
2016,39.0001,116.0001,China
2020,39.0001,116.0001,China
2021,39.0001,116.0001,China
2019,39.8412,118.9088,China
2019,39.0001,116.0001,China
2019,39.0001,116.0001,China
-1,38.7894,114.6365,China
-1,38.3291,115.7653,China
-1,38.8249,116.1668,China
2018,37.1382,114.7727,China
2014,41.1993,114.1977,China
2012,41.0695,114.0923,China
2020,40.8814,116.0921,China
2021,40.8814,116.0921,China
2016,41.4547,114.1158,China
2020,40.8814,116.0921,China
2012,41.2865,114.2816,China
2013,41.3293,114.2746,China
2019,40.8814,116.0921,China
2012,41.503,114.0015,China
2010,41.1122,114.1242,China
2011,41.0803,114.0944,China
2013,41.1023,114.0781,China
2010,41.2628,114.0889,China
2014,41.1697,114.2822,China
2006,41.1833,114.2501,China
2008,41.0833,114.2667,China
2007,41.0833,114.2667,China
2012,41.0768,114.1729,China
-1,41.1166,113.9737,China
2022,41.3653,114.2082,China
2010,41.2628,114.0889,China
2009,41.1547,113.9858,China
2013,41.1376,113.9203,China
2016,40.8814,116.0921,China
2020,40.8814,116.0921,China
2013,41.3401,114.1959,China
2021,41.2947,114.1972,China
2008,40.8814,116.0921,China
2010,40.9889,114.3474,China
2012,41.329,114.1694,China
2014,41.305,114.1139,China
2017,41.2872,114.1439,China
2012,41.0922,114.1422,China
-1,40.769,114.886,China
2021,40.8814,116.0921,China
-1,38.0491,115.7094,China
-1,39.0008,114.8884,China
2020,39.1407,118.8312,China
2019,39.0001,116.0001,China
-1,39.0895,114.637,China
-1,38.984,114.7071,China
-1,39.069,114.7236,China
2020,40.8964,114.6382,China
2022,40.9601,114.7276,China
2006,42.5833,117.6667,China
2008,42.5751,117.6026,China
2009,42.3083,117.2917,China
2010,42.5625,117.5858,China
2011,42.5701,117.606,China
-1,41.9764,117.5644,China
2012,42.3536,117.3142,China
2016,41.2524,117.6253,China
2012,42.5235,117.8356,China
-1,41.8523,117.0075,China
-1,42.0839,117.0541,China
2012,42.5418,117.8424,China
2021,40.6943,117.1851,China
2023,42.0949,116.9874,China
2017,42.3102,117.5304,China
2010,42.2667,117.9167,China
2021,40.6943,117.1851,China
2014,42.4783,117.5543,China
2017,42.4946,117.4662,China
2021,40.6943,117.1851,China
2009,42.179,117.5904,China
2014,42.1449,117.919,China
2014,42.5235,117.8356,China
-1,41.8831,117.6691,China
2014,42.5352,117.5717,China
2023,42.1856,118.0118,China
-1,42.1014,117.6564,China
2021,42.226,117.0048,China
2016,41.8779,117.5687,China
2009,42.5267,117.6931,China
2012,42.5544,117.7408,China
2018,40.6943,117.1851,China
2020,40.6943,117.1851,China
2018,42.3588,117.523,China
2011,42.2347,117.298,China
-1,41.9693,117.1853,China
-1,41.9208,117.7507,China
2012,42.4611,117.7689,China
2016,42.4465,117.5669,China
-1,41.939,117.76,China
2012,42.3744,117.2775,China
-1,42.0519,117.9465,China
2010,42.5001,117.6667,China
2018,42.3538,117.5388,China
2022,41.9515,117.4066,China
2014,42.5712,117.5916,China
2015,42.3602,117.0783,China
2010,42.3321,117.0282,China
2015,42.1892,116.9514,China
2014,42.2178,117.2818,China
-1,42.1411,116.9778,China
2011,42.344,117.3622,China
2009,42.2553,117.9314,China
2009,42.2667,117.9167,China
-1,40.0557,114.758,China
-1,37.1141,115.494,China
-1,40.1268,114.6938,China
-1,38.1566,114.8221,China
2019,39.0001,116.0001,China
-1,37.2356,114.7829,China
-1,38.3198,114.8469,China
2022,40.4045,114.8315,China
2014,40.4188,114.9285,China
2018,40.4652,114.9606,China
2022,40.4041,114.832,China
-1,40.4037,114.8365,China
-1,40.728,115.414,China
-1,40.4037,114.8365,China
-1,40.1036,114.1532,China
-1,40.3026,114.6666,China
-1,40.096,114.409,China
-1,37.9435,117.4295,China
-1,37.9316,117.1409,China
2019,38.0467,117.3213,China
2020,38.0804,117.2798,China
-1,39.427,115.1713,China
-1,39.1869,115.4506,China
-1,37.8422,114.4778,China
-1,37.5331,114.3229,China
-1,39.886,114.8499,China
2012,39.7717,114.8339,China
2012,39.7325,114.7628,China
2013,39.7342,114.9111,China
2012,39.6203,114.6506,China
2015,39.8294,114.8724,China
2008,39.5876,114.5264,China
2010,39.5835,114.5339,China
2010,39.6756,114.5517,China
2017,39.831,114.9301,China
2013,39.6647,114.9147,China
2016,39.6319,114.6735,China
-1,39.639,114.7454,China
-1,39.799,114.5817,China
2020,39.5911,114.5756,China
-1,39.9091,114.3045,China
2012,39.7964,114.7547,China
2012,39.6417,114.7297,China
-1,37.5331,114.3229,China
-1,37.5966,114.1963,China
-1,37.701,114.2481,China
-1,37.5966,114.1963,China
2024,37.6638,114.3876,China
-1,37.413,115.718,China
2019,39.0001,116.0001,China
2009,41.0049,114.7794,China
2010,41.0472,114.8699,China
2013,40.8814,116.0921,China
2013,40.8814,116.0921,China
2010,41.0864,114.7414,China
2011,41.1045,114.7919,China
-1,41.1578,114.7174,China
2021,40.8814,116.0921,China
-1,41.1558,114.7303,China
2022,41.249,114.6125,China
2020,41.2446,114.9401,China
2012,41.2107,114.9535,China
2012,41.2036,114.9776,China
2010,41.1501,114.3583,China
2019,41.0197,114.7551,China
2013,41.2401,115.2483,China
2013,41.2525,115.2317,China
2010,41.1482,114.351,China
2013,41.2731,114.3392,China
2013,41.2123,114.3801,China
-1,41.1667,114.75,China
-1,41.3921,114.9311,China
2011,41.055,114.743,China
2012,41.2654,115.3488,China
2013,41.1667,114.6167,China
2018,41.1792,114.6317,China
2019,41.3745,114.8957,China
2021,41.1197,114.976,China
-1,41.4731,114.2681,China
2011,41.0866,114.6477,China
2011,41.0639,114.5417,China
2015,41.0389,114.5981,China
2006,41.1333,114.5333,China
2007,41.1333,114.5333,China
2008,41.1497,114.5871,China
2009,41.1914,114.4871,China
2021,41.3916,115.2801,China
2021,41.3333,115.2667,China
2012,40.8814,116.0921,China
2012,40.9894,114.3906,China
2015,41.0495,114.4122,China
2011,40.8814,116.0921,China
2011,41.378,114.3101,China
2011,41.378,114.3101,China
2013,41.378,114.3101,China
2015,40.8814,116.0921,China
2022,40.8814,114.3101,China
2021,41.352,115.2026,China
2020,41.2338,114.5074,China
2011,41.0437,114.6754,China
2012,40.8814,116.0921,China
2021,40.8814,116.0921,China
2020,40.8814,116.0921,China
-1,40.8814,116.0921,China
2021,41.3667,115.2001,China
2021,41.4701,114.925,China
2011,41.4569,114.8158,China
-1,41.0053,115.2203,China
-1,40.3607,115.6885,China
-1,41.0053,115.2203,China
2016,40.991,114.5954,China
2021,40.8814,116.0921,China
2021,40.8814,116.0921,China
2017,40.1603,115.0915,China
2021,40.1101,115.1014,China
-1,40.1101,115.1014,China
-1,40.1101,115.1014,China
-1,40.3787,115.2219,China
-1,37.7996,114.0845,China
2013,46.7292,125.4247,China
-1,46.742,125.5812,China
2014,46.3561,128.8519,China
-1,46.082,127.406,China
2022,48.2358,126.6752,China
-1,48.351,126.522,China
-1,48.351,126.522,China
-1,45.9109,127.0571,China
2013,45.9312,127.1917,China
2014,45.5833,127.4667,China
2014,45.5833,127.4667,China
2016,45.8474,130.3823,China
2024,45.7536,130.589,China
2021,46.5811,125.1508,China
2012,46.195,124.2856,China
2020,48.0001,128.0001,China
2016,46.6949,124.6907,China
2014,46.8301,124.4916,China
2014,46.4443,124.1706,China
2021,46.6524,124.8706,China
2012,46.2583,124.4744,China
2021,46.431,124.9205,China
2016,46.7167,124.6833,China
2016,46.512,124.743,China
2015,46.9242,125.1464,China
2015,46.9242,125.1464,China
2012,46.3609,124.498,China
2018,46.0264,125.0636,China
2008,46.3667,124.0456,China
2014,46.8365,125.0175,China
2013,46.8645,125.0404,China
-1,46.0401,124.8123,China
2023,46.1423,124.6187,China
2012,46.1989,124.4175,China
2016,46.2583,124.575,China
2016,46.0667,124.5667,China
2012,46.2744,124.5401,China
2016,46.5501,124.7667,China
2016,46.0264,125.0633,China
2020,46.2147,124.7618,China
2010,44.5825,130.7486,China
2015,44.7517,130.9042,China
2014,46.4551,124.1827,China
2019,46.6753,124.5701,China
2010,46.4332,124.0811,China
2008,46.3458,124.0698,China
2013,45.7176,129.3337,China
2013,45.8392,129.385,China
2021,45.7281,128.6083,China
