Capacity (MW),Status,Start Year,Latitude,Longitude
18.0,Accounced,-1.0,49.5977,3.5299
18.0,Accounced,-1.0,46.9908,4.5683
21.0,Operating,2009.0,45.9586,0.1785
87.0,Operating,2008.0,44.1633,2.8282
52.0,Operating,2016.0,43.4181,2.3647
15.0,Operating,2020.0,49.847,2.7229
20.0,Operating,2017.0,49.7697,2.5492
22.0,Operating,2020.0,47.6468,4.0976
15.0,Operating,2016.0,49.7784,0.737
10.5,Accounced,-1.0,47.0985,-0.6491
20.0,Operating,2015.0,49.4284,4.508
14.0,Operating,2010.0,45.9912,0.7903
14.0,Operating,2008.0,45.4378,3.0369
12.0,Operating,2009.0,43.475,2.5501
18.0,Operating,2011.0,49.6252,4.058
35.0,Accounced,2028.0,47.7534,4.4001
10.3,Operating,2017.0,48.0294,-3.7556
18.0,Operating,2017.0,48.0849,-3.7538
29.4,Accounced,-1.0,49.8693,1.371
10.0,Operating,2009.0,48.8121,5.2678
75.0,Operating,2015.0,48.4792,3.8531
32.0,Operating,2012.0,48.3844,3.9343
16.0,Operating,2018.0,49.3472,4.5511
18.0,Accounced,-1.0,47.0822,0.6746
10.0,Operating,2009.0,48.4459,5.5925
16.0,Operating,2009.0,49.7725,3.4758
17.0,Operating,2020.0,50.0364,2.8886
15.0,Operating,2014.0,50.0531,2.8908
17.0,Operating,2020.0,50.0531,2.8908
20.0,Accounced,-1.0,50.1005,3.1365
24.0,Operating,2019.0,50.1004,3.1362
10.0,Operating,2016.0,49.4629,4.4483
15.0,Operating,2017.0,49.8491,1.4885
24.6,Operating,2014.0,47.7889,3.7029
20.0,Operating,2014.0,48.8668,4.1074
20.5,Operating,2014.0,48.857,4.0887
22.0,Operating,2017.0,49.7241,3.1189
12.0,Operating,-1.0,49.556,4.3778
10.0,Operating,2012.0,46.4099,-0.0389
10.0,Operating,2012.0,49.0262,5.3112
10.0,Operating,2015.0,48.7906,4.5748
10.0,Operating,2009.0,48.9231,-0.1955
24.0,Operating,2001.0,42.91,2.92
10.0,Operating,2021.0,49.1594,-1.4327
23.0,Operating,2019.0,50.1226,2.7194
18.0,Operating,2011.0,44.7994,4.1276
18.0,Operating,2019.0,47.5844,5.2867
13.8,Operating,-1.0,43.9844,2.8871
10.0,Operating,2008.0,46.7136,-0.3627
11.0,Operating,2021.0,48.2041,-0.9201
500.0,Accounced,2030.0,45.8912,-1.7802
90.0,Operating,2022.0,48.6765,3.9677
63.0,Construction,-1.0,49.6187,3.1949
16.0,Operating,-1.0,50.1905,2.9493
23.6,Operating,2023.0,47.7084,5.5647
21.6,Operating,2023.0,50.2239,2.8748
37.8,Operating,2023.0,46.0598,0.3184
21.0,Operating,2018.0,43.7744,2.9107
21.6,Accounced,-1.0,48.7233,3.122
12.0,Operating,2007.0,44.2386,2.8627
27.0,Operating,2019.0,44.5809,3.8548
15.0,Operating,2016.0,48.8321,4.704
12.0,Operating,2011.0,50.3519,2.4102
14.0,Operating,2011.0,50.3365,2.2818
12.0,Accounced,-1.0,43.6039,0.05
12.0,Accounced,2027.0,49.8879,1.8349
11.0,Operating,2022.0,43.3915,2.2785
14.0,Operating,2016.0,45.2823,5.0722
25.2,Operating,-1.0,48.0696,2.5044
10.0,Operating,2014.0,46.2433,0.7777
19.0,Operating,2017.0,49.7809,3.2939
16.8,Accounced,-1.0,49.7578,0.5465
18.0,Operating,-1.0,46.0769,-0.5271
33.0,Accounced,2025.0,43.7083,3.013
12.0,Operating,2016.0,46.069,0.0916
18.0,Operating,2016.0,48.9026,4.2149
12.0,Operating,2008.0,46.5445,-1.0197
18.0,Operating,2022.0,46.2476,5.953
12.0,Operating,2008.0,46.9234,-0.3329
23.0,Operating,2016.0,50.3651,1.7134
24.4,Operating,-1.0,49.1082,0.8165
14.4,Accounced,2025.0,46.4117,1.2151
30.0,Operating,-1.0,45.6923,2.7326
18.0,Operating,2020.0,50.3536,1.939
12.0,Operating,2012.0,50.0883,2.3169
14.0,Operating,2017.0,49.1939,1.5301
18.0,Operating,-1.0,45.9633,-0.6427
14.0,Operating,2016.0,50.0422,1.5514
10.1,Operating,2017.0,48.3108,-0.2624
10.8,Construction,-1.0,47.5116,-1.37
51.3,Accounced,-1.0,49.3696,3.5643
12.0,Operating,2006.0,48.0825,1.6897
36.0,Operating,2007.0,48.536,5.4095
12.0,Operating,2008.0,43.4348,2.5716
16.0,Operating,-1.0,48.3008,4.0713
11.0,Operating,2015.0,44.7639,3.1879
12.0,Operating,2021.0,48.3122,-2.5586
12.0,Operating,2008.0,48.4376,-1.7069
28.6,Operating,2022.0,48.601,5.4047
11.7,Operating,2009.0,42.9179,2.7414
36.0,Operating,-1.0,49.6831,2.709
16.0,Operating,2022.0,49.9552,3.6139
10.5,Operating,2022.0,45.9538,0.4119
10.0,Operating,-1.0,48.5987,-3.7973
10.0,Operating,2012.0,48.5798,-3.6887
21.0,Accounced,-1.0,49.4238,4.4431
20.0,Operating,2017.0,46.3079,0.5629
12.0,Construction,-1.0,46.3228,0.5548
39.0,Operating,2017.0,47.3702,6.2273
15.0,Operating,2017.0,49.7957,1.507
12.0,Operating,2017.0,45.1425,4.5203
12.0,Operating,2006.0,48.4167,4.0538
11.0,Operating,2019.0,49.8435,3.5174
11.0,Operating,2019.0,49.8526,3.4623
28.0,Operating,2009.0,49.7181,2.416
12.0,Operating,2011.0,47.2134,-0.5576
19.0,Operating,2018.0,48.1546,4.3847
27.0,Operating,2009.0,50.4443,2.3522
33.6,Accounced,-1.0,48.5706,4.2299
12.0,Operating,2010.0,48.2195,2.1557
12.0,Operating,2015.0,49.9037,2.1079
12.0,Operating,2010.0,48.6346,5.5271
29.4,Accounced,-1.0,49.7531,3.4501
13.0,Operating,2018.0,50.6153,2.1403
30.0,Operating,2009.0,48.1596,4.4845
18.0,Operating,2018.0,47.0098,1.9616
11.0,Operating,2017.0,48.4247,3.4723
10.0,Operating,2015.0,47.5746,-1.6533
74.2,Accounced,-1.0,49.8799,3.4787
28.8,Accounced,-1.0,49.7322,3.3063
14.0,Operating,2014.0,43.5757,3.6269
43.0,Operating,2022.0,47.7801,5.6485
12.5,Operating,-1.0,49.798,1.5103
29.0,Accounced,-1.0,44.9881,4.2643
18.0,Operating,2010.0,47.0422,1.8046
12.0,Operating,2006.0,49.8411,2.7131
12.0,Operating,2017.0,49.8442,2.7376
21.0,Operating,-1.0,50.017,3.5271
18.0,Accounced,-1.0,50.017,3.5271
32.0,Operating,-1.0,49.4223,4.5502
12.9,Operating,2019.0,49.7633,2.0847
12.2,Operating,2019.0,49.7633,2.0847
14.0,Operating,2020.0,49.7752,2.0998
24.0,Construction,2025.0,48.8907,4.1647
12.0,Operating,2013.0,47.8007,3.6971
15.0,Operating,2021.0,46.3147,0.4102
15.0,Operating,2013.0,49.8526,4.3298
12.0,Operating,2013.0,49.8525,4.3464
14.4,Operating,2021.0,46.0899,-0.5282
13.2,Operating,2022.0,44.9697,-0.092
10.8,Operating,2021.0,47.1182,-0.6869
12.0,Operating,2011.0,48.602,4.055
14.4,Operating,2011.0,48.6267,4.0228
12.0,Operating,2017.0,49.7581,3.506
17.6,Operating,2020.0,46.2918,2.4367
12.0,Operating,2006.0,47.9001,1.45
36.0,Operating,2015.0,48.5926,3.7183
22.0,Operating,2019.0,47.1064,-0.5371
10.0,Operating,2015.0,48.4132,4.0264
92.4,Operating,-1.0,50.5829,2.7487
16.8,Operating,-1.0,50.5829,2.7487
15.5,Accounced,-1.0,43.8726,1.523
15.0,Operating,-1.0,49.6305,4.5659
28.0,Operating,-1.0,49.7109,3.4108
51.0,Operating,2008.0,43.0178,2.8683
10.0,Operating,2009.0,49.7536,3.4005
13.2,Accounced,-1.0,49.7812,3.0896
12.0,Operating,2016.0,49.9806,1.657
10.8,Accounced,-1.0,49.799,3.0195
10.8,Accounced,-1.0,49.799,3.0195
22.0,Operating,2020.0,50.1554,2.9875
25.0,Operating,2020.0,50.1621,3.0103
10.0,Operating,2017.0,49.8003,3.275
10.0,Operating,2016.0,49.3981,1.2839
22.0,Operating,2013.0,48.8354,4.4048
36.0,Construction,-1.0,50.2139,2.9115
21.0,Operating,2018.0,46.8149,1.9146
41.1,Accounced,-1.0,49.8489,3.81
12.0,Operating,2008.0,48.476,5.6188
16.0,Operating,2011.0,49.7646,2.9647
17.2,Operating,-1.0,50.3188,1.774
10.0,Operating,2008.0,49.1873,6.5164
10.0,Operating,2012.0,49.0763,7.184
12.0,Operating,2008.0,45.8197,0.0966
496.0,Operating,2024.0,46.9001,-2.5585
44.0,Operating,2016.0,47.6465,3.9157
12.0,Operating,2017.0,49.6809,0.5392
12.0,Operating,2016.0,49.1091,6.5023
41.4,Operating,-1.0,49.9478,1.995
12.6,Operating,-1.0,45.8227,0.5955
10.0,Operating,2019.0,48.742,0.3767
46.0,Operating,2012.0,53.3728,9.5
15.0,Operating,1997.0,50.8086,6.0244
12.0,Operating,2005.0,53.6118,7.7569
48.0,Operating,2015.0,53.6189,7.75
18.0,Operating,1999.0,51.2269,12.9269
21.0,Operating,2005.0,52.3878,8.4238
12.0,Operating,2014.0,49.632,7.0676
12.0,Operating,-1.0,52.2119,11.4568
13.0,Operating,2003.0,54.3135,9.1139
10.0,Accounced,-1.0,54.4993,9.1689
18.0,Operating,2006.0,51.3706,8.8439
25.0,Operating,2017.0,52.029,6.9888
37.0,Operating,2011.0,51.7965,7.8822
22.0,Operating,2017.0,53.387,9.3836
11.0,Operating,2017.0,49.5466,9.5747
11.0,Operating,2017.0,49.4832,9.5687
17.0,Operating,2017.0,52.4119,8.0264
15.0,Operating,2002.0,54.5238,9.1935
10.0,Operating,2013.0,54.5293,9.2561
15.0,Operating,2002.0,54.5335,9.2756
112.0,Operating,2020.0,54.4868,6.2832
17.0,Operating,2014.0,54.1386,9.2541
31.0,Operating,2021.0,52.6856,13.6673
37.0,Operating,2021.0,52.8026,8.7922
55.0,Operating,2023.0,52.7886,8.7959
15.0,Operating,2016.0,50.9133,6.2767
34.0,Accounced,2025.0,50.8863,6.3261
42.0,Operating,2022.0,53.5464,9.0293
16.0,Operating,2012.0,52.6915,9.5279
10.0,Operating,2010.0,52.5007,7.9521
30.0,Operating,2009.0,54.0167,6.6
30.0,Operating,2010.0,54.0167,6.6
56.0,Operating,2005.0,51.7015,11.6784
26.0,Operating,2021.0,53.5164,11.3195
24.0,Operating,2015.0,54.3841,9.4538
10.0,Operating,2000.0,50.5575,9.1358
21.0,Operating,2022.0,52.7109,11.9227
26.0,Operating,2009.0,53.825,8.773
27.0,Operating,2016.0,53.825,8.773
18.0,Operating,2021.0,53.1599,10.6314
16.0,Operating,2017.0,52.3098,7.5092
13.0,Accounced,2024.0,50.6319,8.4823
10.0,Operating,2015.0,53.6968,13.2093
10.0,Operating,2003.0,53.9311,12.3038
14.0,Operating,2008.0,50.0457,7.4788
32.0,Operating,2009.0,52.0342,12.9708
14.0,Operating,2003.0,52.6058,13.7847
12.0,Operating,2006.0,52.7336,11.4497
32.0,Operating,2006.0,52.7284,11.4387
14.0,Operating,2012.0,49.765,8.0644
30.0,Operating,2018.0,49.837,7.0182
17.0,Operating,2002.0,53.8311,12.4808
11.0,Operating,2002.0,51.7642,11.6028
302.0,Operating,2015.0,54.52,7.708
17.0,Operating,2017.0,47.9594,8.6766
13.0,Operating,2016.0,50.7382,8.9048
26.0,Operating,2003.0,52.5675,9.0263
12.0,Operating,2016.0,49.4773,9.5807
10.0,Operating,2017.0,49.2446,10.6373
11.0,Operating,2023.0,51.7356,7.2729
12.0,Operating,2014.0,53.5812,8.0268
35.0,Operating,2001.0,53.4563,9.5942
11.0,Operating,2015.0,53.4565,8.921
257.0,Operating,2023.0,54.8202,13.6335
11.0,Accounced,2024.0,53.4327,9.7407
14.0,Operating,2022.0,51.0404,8.4364
384.0,Operating,2019.0,54.78,14.12
32.0,Operating,2001.0,52.6745,12.0035
86.0,Operating,2001.0,52.6745,12.0035
22.0,Accounced,2026.0,51.4074,8.0142
12.0,Operating,2002.0,51.3628,11.2935
11.0,Operating,2018.0,50.1707,6.1985
22.0,Operating,2019.0,50.1259,6.3243
22.0,Operating,2019.0,50.1273,6.3156
20.0,Operating,2009.0,51.8031,11.4914
14.0,Operating,2003.0,51.8019,11.4912
20.0,Operating,2007.0,51.4316,11.7118
27.0,Operating,2015.0,51.6346,8.9222
10.0,Operating,2017.0,49.2859,7.3606
17.0,Operating,2021.0,54.1024,9.8153
22.0,Operating,2022.0,51.6494,14.2919
11.0,Operating,1999.0,52.0895,11.114
17.0,Operating,2017.0,50.636,8.4654
400.0,Operating,2013.0,54.355,5.98
24.0,Accounced,2024.0,51.2975,9.1069
11.0,Operating,2018.0,52.3215,7.084
12.0,Operating,2007.0,51.2852,9.2128
15.0,Operating,2014.0,50.9028,9.6946
19.0,Operating,2013.0,50.9027,8.3777
17.0,Accounced,2026.0,50.8915,8.2937
18.0,Accounced,2027.0,50.8849,8.3065
11.0,Operating,2001.0,51.0387,10.6284
50.0,Construction,2024.0,51.4161,11.8303
11.0,Operating,2019.0,48.0203,9.5691
20.0,Operating,2006.0,51.1528,10.8388
25.0,Operating,2002.0,52.6625,8.0356
23.0,Operating,2002.0,52.7431,11.3514
10.0,Operating,2005.0,52.1389,10.9671
42.0,Operating,-1.0,52.1295,11.1487
25.0,Operating,2015.0,53.6292,11.1234
14.0,Operating,2023.0,50.8988,6.1601
40.0,Operating,2014.0,53.354,7.582
50.0,Construction,2024.0,51.6388,14.7329
10.0,Operating,2022.0,52.7513,8.1124
28.0,Operating,2007.0,52.4583,7.9382
30.0,Accounced,2026.0,49.394,9.5882
476.0,Construction,2024.0,54.8506,13.8014
13.0,Accounced,2025.0,51.3382,7.8026
44.0,Operating,2023.0,53.0219,10.8147
14.0,Operating,2002.0,52.1803,10.2908
17.0,Accounced,2024.0,52.1776,10.2883
14.0,Operating,2019.0,53.222,8.3997
22.0,Operating,2018.0,53.3071,10.3518
10.0,Operating,2015.0,54.7373,9.6707
33.0,Operating,2014.0,53.4526,12.1708
17.0,Operating,2016.0,53.4526,12.1708
22.0,Operating,2015.0,54.0019,9.0715
14.0,Operating,2012.0,54.0129,9.0169
32.0,Operating,2009.0,53.1235,9.5128
28.0,Operating,2023.0,53.1191,9.4985
14.0,Operating,2018.0,53.8293,13.3237
49.0,Accounced,2025.0,53.8061,13.3595
10.0,Operating,2002.0,52.5992,8.5667
18.0,Operating,2003.0,53.4192,10.5633
34.0,Accounced,2025.0,53.4259,10.5607
20.0,Operating,1997.0,53.6942,7.9283
30.0,Operating,2014.0,53.6948,7.931
28.0,Accounced,2024.0,51.1509,11.9735
26.0,Operating,2011.0,52.5944,7.5367
12.0,Operating,2013.0,49.6659,9.3328
19.0,Operating,2014.0,54.8642,9.1676
15.0,Operating,2015.0,54.0124,9.0566
33.0,Accounced,2024.0,53.8791,10.3016
16.0,Operating,2020.0,51.7247,7.993
24.0,Operating,2006.0,51.0271,6.4904
67.0,Operating,2015.0,51.0404,6.5262
29.0,Operating,2022.0,51.0391,6.5075
15.0,Operating,2017.0,52.6385,10.2739
11.0,Operating,2022.0,52.4419,14.0427
41.0,Operating,2018.0,53.3943,13.8414
11.0,Operating,2021.0,53.3999,13.8343
12.0,Operating,2000.0,51.3425,11.4223
14.0,Operating,-1.0,51.57,11.7
10.0,Operating,2004.0,51.5803,11.7114
12.0,Operating,2010.0,51.5831,11.72
14.0,Operating,2003.0,52.2035,14.2439
20.0,Operating,2002.0,52.191,14.2146
16.0,Operating,2013.0,53.8352,13.0283
18.0,Operating,2012.0,54.5736,9.2135
19.0,Operating,2015.0,54.58,9.2123
15.0,Operating,2015.0,53.8694,9.3862
11.0,Operating,2022.0,52.7023,13.8493
16.0,Operating,2014.0,52.6893,13.8252
30.0,Operating,2023.0,51.8845,9.0656
16.0,Operating,2013.0,50.102,7.4955
16.0,Operating,2004.0,53.8009,8.9903
12.0,Operating,2014.0,54.0936,9.3579
28.0,Operating,2014.0,54.0587,9.2334
17.0,Operating,2022.0,54.1003,9.3829
18.0,Operating,2003.0,53.3894,7.857
13.0,Operating,2017.0,50.0361,7.6125
29.0,Operating,2003.0,52.9389,9.0289
18.0,Operating,2006.0,52.9382,9.029
13.0,Operating,2012.0,49.093,11.4897
12.0,Operating,2015.0,47.983,11.4083
16.0,Operating,2003.0,53.2397,11.842
12.0,Operating,2003.0,53.2397,11.842
38.0,Operating,2005.0,52.595,12.801
13.0,Operating,2017.0,50.9809,6.637
11.0,Operating,2024.0,51.0124,6.7107
12.0,Operating,1999.0,53.4593,14.1555
13.0,Operating,2017.0,49.7799,6.9434
14.0,Operating,2015.0,53.1397,8.4196
30.0,Operating,2015.0,50.7371,9.5286
12.0,Operating,2014.0,53.8936,11.9183
10.0,Operating,2019.0,50.7578,12.6761
11.0,Operating,2003.0,51.0357,14.8262
12.0,Accounced,2024.0,50.8624,6.7821
22.0,Operating,2024.0,53.2561,13.9467
22.0,Operating,2001.0,52.7035,11.9169
55.0,Operating,2004.0,52.7156,11.9003
66.0,Accounced,2024.0,52.7169,11.8864
17.0,Operating,2023.0,49.7398,6.8773
12.0,Operating,2014.0,49.3338,10.1368
66.0,Accounced,2024.0,51.9985,10.5393
17.0,Accounced,2024.0,50.0894,7.0449
14.0,Operating,2006.0,53.0186,10.6194
14.0,Operating,-1.0,53.632,7.266
10.0,Operating,2009.0,50.1056,7.5342
22.0,Operating,2023.0,49.8169,8.1522
28.0,Operating,2011.0,51.9713,13.9743
11.0,Operating,2021.0,52.3175,14.3809
24.0,Operating,2022.0,52.3065,14.3896
27.0,Operating,2009.0,51.9551,11.6273
24.0,Operating,2002.0,51.972,11.6142
17.0,Operating,2021.0,53.2744,13.9629
10.0,Operating,2003.0,50.7446,9.2127
26.0,Operating,2003.0,52.4969,7.0564
28.0,Operating,2004.0,52.5735,7.6656
10.0,Operating,2015.0,49.3713,10.5425
11.0,Accounced,2024.0,49.6318,7.7505
21.0,Operating,2013.0,51.8008,11.4954
12.0,Operating,-1.0,49.3023,9.9443
14.0,Operating,2012.0,52.9058,9.1208
34.0,Operating,2001.0,52.7,14.18
14.0,Operating,2022.0,52.5944,13.6672
14.0,Operating,2016.0,48.4116,11.1284
26.0,Operating,2015.0,54.6865,9.1781
10.0,Operating,2013.0,51.4039,12.4367
10.0,Operating,2012.0,50.9176,13.4138
12.0,Operating,2018.0,49.4689,9.6946
15.0,Operating,1999.0,51.22,12.93
12.0,Operating,2012.0,53.4284,8.0284
12.0,Operating,2014.0,53.4315,8.0209
21.0,Operating,2014.0,54.583,9.0683
12.0,Operating,2005.0,52.3972,8.34
25.0,Operating,2021.0,52.6214,10.8352
18.0,Operating,2022.0,54.2298,9.7601
19.0,Operating,2013.0,54.2065,9.8107
16.0,Operating,2003.0,51.5208,10.7486
24.0,Operating,2017.0,53.339,8.2777
15.0,Operating,2023.0,54.1129,9.3538
16.0,Operating,2022.0,51.6467,8.7754
15.0,Operating,2018.0,51.6288,8.8015
16.0,Operating,2009.0,54.6505,8.8733
42.0,Operating,2014.0,54.6455,9.0172
312.0,Operating,2015.0,53.9741,6.4912
450.0,Operating,2019.0,53.9665,6.5493
420.0,Construction,2025.0,53.9667,6.5623
240.0,Construction,2025.0,53.9667,6.4956
240.0,Construction,2025.0,54.047,6.234
33.0,Operating,2012.0,51.9621,11.6061
12.0,Operating,2012.0,51.9621,11.6061
25.0,Operating,2023.0,51.9088,10.1376
12.0,Operating,2010.0,51.4585,11.4718
37.0,Operating,2004.0,52.1922,11.3697
40.0,Operating,-1.0,52.1989,11.375
20.0,Operating,2017.0,52.499,8.2501
12.0,Operating,2005.0,53.3531,7.253
50.0,Accounced,2024.0,53.0313,7.2548
21.0,Operating,2017.0,52.7542,8.6324
24.0,Construction,2024.0,53.1477,10.6402
10.0,Operating,2004.0,49.5117,9.5722
10.0,Operating,2017.0,50.3105,9.2491
24.0,Operating,2007.0,54.8208,8.8723
18.0,Operating,2006.0,54.8236,8.8819
20.0,Operating,2013.0,54.8469,8.9105
30.0,Operating,2021.0,54.8535,9.1071
21.0,Operating,2023.0,50.6926,9.3699
12.0,Operating,2016.0,49.2374,9.8145
15.0,Operating,2015.0,54.8937,8.9566
21.0,Operating,2017.0,54.8937,8.9566
18.0,Operating,2005.0,50.9928,5.9971
15.0,Operating,2016.0,52.2606,7.25
15.0,Operating,2016.0,52.2606,7.25
13.0,Operating,2016.0,51.7997,9.1508
16.0,Operating,2003.0,51.7961,9.1604
15.0,Operating,2013.0,53.8678,12.2128
14.0,Operating,2005.0,52.5751,12.9371
14.0,Operating,2008.0,52.5685,12.9295
23.0,Operating,2015.0,54.5782,8.9782
21.0,Operating,2013.0,53.6405,13.1492
19.0,Operating,2012.0,53.6457,13.1881
13.0,Operating,2017.0,49.7739,6.9306
26.0,Operating,2018.0,50.35,9.4898
16.0,Operating,2014.0,54.6241,9.0182
16.0,Operating,2014.0,54.5946,8.9622
10.0,Operating,2002.0,53.0273,8.9348
12.0,Operating,2011.0,53.0226,8.932
13.0,Operating,2021.0,53.0212,8.9459
10.0,Operating,2008.0,53.5589,8.6237
28.0,Operating,2021.0,53.4347,9.3864
14.0,Operating,2022.0,49.1044,9.4355
15.0,Operating,2004.0,52.7598,13.8404
22.0,Operating,2009.0,51.9575,13.9839
12.0,Operating,2018.0,51.4268,8.6051
17.0,Operating,2018.0,51.4026,8.5213
24.0,Operating,2016.0,53.5388,8.9545
12.0,Operating,2016.0,53.5355,8.9677
28.0,Operating,2021.0,52.5514,8.99
28.0,Operating,2021.0,52.5514,8.99
28.0,Operating,2021.0,52.5514,8.99
14.0,Operating,2005.0,52.8289,8.9889
12.0,Operating,2014.0,48.3367,11.1747
20.0,Operating,2004.0,53.8933,9.2069
26.0,Operating,2016.0,53.9283,9.1138
36.0,Operating,2010.0,53.9021,9.0757
10.0,Operating,2009.0,52.5165,10.2329
10.0,Operating,2014.0,49.8953,10.2924
13.0,Operating,2021.0,50.8961,11.4899
10.0,Operating,2016.0,49.7838,11.5156
30.0,Operating,2018.0,50.782,9.745
17.0,Operating,2016.0,50.7733,9.7386
10.0,Operating,-1.0,51.664,13.392
14.0,Operating,2012.0,51.6552,13.3793
20.0,Operating,2014.0,51.6565,13.3458
13.0,Operating,2016.0,51.664,13.3609
36.0,Operating,2009.0,52.6492,9.7042
13.0,Operating,2017.0,52.6541,9.6955
29.0,Operating,2015.0,50.3358,9.6421
21.0,Operating,2002.0,52.1896,14.1696
10.0,Operating,1998.0,52.1287,11.1517
21.0,Operating,2006.0,53.1991,7.3004
16.0,Operating,2007.0,52.2137,11.829
24.0,Operating,2006.0,51.1965,11.9661
10.0,Operating,2017.0,49.2319,9.9468
12.0,Operating,2017.0,53.0707,7.5412
288.0,Operating,2015.0,55.019,7.774
40.0,Operating,2012.0,51.1712,11.3546
16.0,Operating,2018.0,51.6319,12.7531
16.0,Operating,2018.0,51.6561,13.3771
20.0,Operating,2015.0,54.3531,9.8437
39.0,Accounced,2026.0,54.0704,10.0783
12.0,Operating,2016.0,52.9274,7.5798
22.0,Operating,2017.0,52.9255,7.5686
15.0,Operating,2014.0,53.0282,7.9276
31.0,Operating,2014.0,53.0284,7.9273
12.0,Operating,2012.0,49.807,11.5045
10.0,Operating,2013.0,52.8583,12.481
13.0,Operating,2017.0,49.0228,9.9716
75.0,Accounced,2024.0,52.6628,8.027
20.0,Operating,2009.0,51.5344,8.5397
12.0,Accounced,2024.0,51.9732,7.0454
13.0,Operating,1999.0,53.3314,12.4851
21.0,Operating,2016.0,53.325,12.5021
25.0,Operating,2007.0,53.9128,9.2283
12.0,Operating,2015.0,54.1536,8.9577
37.0,Operating,-1.0,51.2389,10.291
28.0,Operating,2023.0,50.2601,9.2305
15.0,Operating,2014.0,51.7387,13.8822
15.0,Operating,2014.0,51.7482,13.8825
15.0,Operating,2014.0,51.445,13.5234
21.0,Operating,2012.0,51.7407,13.8755
15.0,Operating,2016.0,53.9365,10.5649
17.0,Operating,2016.0,52.7153,11.2662
58.0,Operating,2015.0,51.6199,13.9825
14.0,Operating,2009.0,52.209,13.2979
10.0,Operating,-1.0,52.2502,10.0068
12.0,Operating,2010.0,52.9374,10.956
33.0,Operating,2021.0,51.8655,7.1565
16.0,Operating,2021.0,51.8859,7.1431
36.0,Operating,2014.0,50.2497,9.2413
12.0,Operating,2015.0,50.898,11.5106
21.0,Operating,2015.0,52.1279,9.5044
19.0,Operating,2015.0,52.124,9.4921
28.0,Operating,2009.0,51.4711,14.2737
24.0,Operating,2005.0,51.7769,14.4603
16.0,Operating,2002.0,52.9943,14.048
13.0,Operating,2018.0,53.4819,10.2008
16.0,Accounced,2024.0,53.3444,13.9687
34.0,Accounced,2024.0,52.3181,12.8589
17.0,Operating,2015.0,54.7299,8.7539
21.0,Operating,2020.0,54.7299,8.7549
20.0,Operating,2022.0,51.7117,8.8694
12.0,Operating,2016.0,51.7156,8.8697
11.0,Operating,2022.0,52.1942,9.5026
20.0,Operating,2021.0,50.4021,6.5466
29.0,Operating,2016.0,50.4084,6.4728
36.0,Operating,2003.0,53.1357,10.7745
77.0,Operating,2005.0,51.8675,13.528
17.0,Accounced,2024.0,49.4808,9.6986
39.0,Operating,2022.0,52.9445,10.8389
21.0,Operating,2013.0,53.9174,12.5466
30.0,Operating,2002.0,52.4992,8.2486
20.0,Operating,2016.0,53.6278,7.1609
20.0,Operating,2017.0,53.6278,7.1609
12.0,Operating,2014.0,53.8785,9.3663
20.0,Operating,2009.0,52.007,12.8673
15.0,Operating,2017.0,52.0167,12.8585
17.0,Operating,2013.0,52.01,12.9036
288.0,Operating,2014.0,55.14,7.2
22.0,Operating,2006.0,53.4983,11.845
14.0,Operating,2011.0,53.4939,11.8572
32.0,Operating,2001.0,51.5064,9.2575
16.0,Operating,2003.0,52.6102,8.9638
18.0,Operating,2016.0,53.6313,8.6708
22.0,Operating,2004.0,53.5157,9.4634
12.0,Operating,2013.0,48.9542,11.4955
11.0,Operating,2023.0,53.8056,13.4678
20.0,Operating,2009.0,54.0531,13.2583
25.0,Operating,2018.0,53.1871,7.7061
260.0,Operating,2019.0,54.3036,5.7894
18.0,Operating,2017.0,50.8068,9.3208
10.0,Operating,2016.0,54.8378,8.7026
13.0,Accounced,2025.0,52.5076,14.3595
18.0,Operating,2016.0,53.9422,9.053
14.0,Operating,2009.0,51.3346,8.8521
18.0,Operating,2012.0,52.4353,8.7606
12.0,Operating,2023.0,53.5457,7.4957
14.0,Operating,-1.0,53.9543,9.0981
10.0,Operating,2011.0,53.9536,9.1041
13.0,Operating,2015.0,49.0438,10.3909
16.0,Operating,2003.0,52.6974,8.1056
10.0,Operating,2000.0,50.6128,9.2775
12.0,Operating,2016.0,53.9419,10.5796
10.0,Operating,2013.0,49.7504,8.2738
13.0,Operating,2015.0,52.6902,11.5907
10.0,Operating,2016.0,52.6944,11.5783
